2;US Virgin Islands;St. Croix;Kingshill;W64.7833;N17.725;12;
2;US Virgin Islands;St. Croix;Knight;W64.5944;N17.7572;12;
2;US Virgin Islands;St. Croix;La Grande Princesse;W64.7367;N17.7594;12;
2;US Virgin Islands;St. Croix;La Grange;W64.8789;N17.7211;12;
2;US Virgin Islands;St. Croix;La Reine;W64.7739;N17.7347;12;
2;US Virgin Islands;St. Croix;La Vallee;W64.8025;N17.7856;12;
2;US Virgin Islands;St. Croix;Laprey Valley;W64.6867;N17.7283;12;
2;US Virgin Islands;St. Croix;Libanon Hill;W64.7858;N17.7564;12;
2;US Virgin Islands;St. Croix;Limetree;W64.7647;N17.7389;12;
2;US Virgin Islands;St. Croix;Little Fountain;W64.7942;N17.7536;12;
2;US Virgin Islands;St. Croix;Longford;W64.6953;N17.7181;12;
2;US Virgin Islands;St. Croix;Lower Love;W64.8081;N17.7242;12;
2;US Virgin Islands;St. Croix;Lowrys Hill;W64.6728;N17.7411;12;
2;US Virgin Islands;St. Croix;Madame Carty;W64.6175;N17.7381;12;
2;US Virgin Islands;St. Croix;Mon Bijou;W64.7892;N17.7503;12;
2;US Virgin Islands;St. Croix;Montpellier;W64.7567;N17.7628;12;
2;US Virgin Islands;St. Croix;Montpellier;W64.8428;N17.7408;12;
2;US Virgin Islands;St. Croix;Morningstar;W64.7617;N17.7603;12;
2;US Virgin Islands;St. Croix;Mount Pleasant;W64.8011;N17.7478;12;
2;US Virgin Islands;St. Croix;Munster;W64.6883;N17.725;12;
2;US Virgin Islands;St. Croix;Negro Bay;W64.8078;N17.71;12;
2;US Virgin Islands;St. Croix;Nicholas;W64.8725;N17.755;12;
2;US Virgin Islands;St. Croix;North Side;W64.8886;N17.7606;12;
2;US Virgin Islands;St. Croix;North Star;W64.8189;N17.77;12;
2;US Virgin Islands;St. Croix;Nugent;W64.6778;N17.7192;12;
2;US Virgin Islands;St. Croix;Orange Grove;W64.7197;N17.7475;12;
2;US Virgin Islands;St. Croix;Orangegrove;W64.8525;N17.7392;12;
2;US Virgin Islands;St. Croix;Oxford;W64.8614;N17.7411;12;
2;US Virgin Islands;St. Croix;Paradise;W64.8153;N17.7064;12;
2;US Virgin Islands;St. Croix;Parasol;W64.8175;N17.7558;12;
2;US Virgin Islands;St. Croix;Pearl;W64.7342;N17.7183;12;
2;US Virgin Islands;St. Croix;Peters Rest;W64.7392;N17.7272;12;
2;US Virgin Islands;St. Croix;Petronella;W64.6683;N17.7294;12;
2;US Virgin Islands;St. Croix;Pleasant Vale;W64.8617;N17.7511;12;
2;US Virgin Islands;St. Croix;Plessen;W64.8208;N17.7186;12;
2;US Virgin Islands;St. Croix;Profit;W64.7808;N17.7192;12;
2;US Virgin Islands;St. Croix;Prosperity;W64.8825;N17.7281;12;
2;US Virgin Islands;St. Croix;Punch;W64.8686;N17.7442;12;
2;US Virgin Islands;St. Croix;Rattan and Belvedere;W64.7531;N17.7539;12;
2;US Virgin Islands;St. Croix;Recovery Hill;W64.6983;N17.7383;12;
2;US Virgin Islands;St. Croix;Richmond;W64.7164;N17.7472;12;
2;US Virgin Islands;St. Croix;Robe Hill;W64.8517;N17.7169;12;
2;US Virgin Islands;St. Croix;Ruan Bay;W64.8436;N17.6936;12;
2;US Virgin Islands;St. Croix;Ruby;W64.7553;N17.7389;12;
2;US Virgin Islands;St. Croix;Ryan;W64.6833;N17.73;12;
2;US Virgin Islands;St. Croix;Saint John;W64.7475;N17.7656;12;
2;US Virgin Islands;St. Croix;Saint Peter;W64.6931;N17.7439;12;
2;US Virgin Islands;St. Croix;Sallys Fancy;W64.6672;N17.7378;12;
2;US Virgin Islands;St. Croix;Sandy Point;W64.8808;N17.6939;12;
2;US Virgin Islands;St. Croix;Seven Hills;W64.6517;N17.7478;12;
2;US Virgin Islands;St. Croix;Shoys;W64.6828;N17.7572;12;
2;US Virgin Islands;St. Croix;Sion Farm;W64.7436;N17.7344;12;
2;US Virgin Islands;St. Croix;Sion Hill;W64.7475;N17.7431;12;
2;US Virgin Islands;St. Croix;Slob;W64.7808;N17.7328;12;
2;US Virgin Islands;St. Croix;Smithfield;W64.8808;N17.7017;12;
2;US Virgin Islands;St. Croix;Solitude;W64.6317;N17.7581;12;
2;US Virgin Islands;St. Croix;Southgate;W64.6011;N17.7597;12;
2;US Virgin Islands;St. Croix;Spanish Town;W64.7733;N17.7192;12;
2;US Virgin Islands;St. Croix;Sprat Hall Beach;W64.8925;N17.7444;12;
2;US Virgin Islands;St. Croix;Springfield;W64.8325;N17.7331;12;
2;US Virgin Islands;St. Croix;Strawberry Hill;W64.7614;N17.7342;12;
2;US Virgin Islands;St. Croix;Sunny Isle;W64.7489;N17.7289;12;
2;US Virgin Islands;St. Croix;Teagues Bay;W64.6053;N17.7539;12;
2;US Virgin Islands;St. Croix;Testman;W64.67;N17.7572;12;
2;US Virgin Islands;St. Croix;Two Brothers;W64.8797;N17.7083;12;
2;US Virgin Islands;St. Croix;Upper Bethlehem;W64.7925;N17.7175;12;
2;US Virgin Islands;St. Croix;Upper Love;W64.8158;N17.7331;12;
2;US Virgin Islands;St. Croix;Waldberggaard;W64.8447;N17.7186;12;
2;US Virgin Islands;St. Croix;Wheel of Fortune;W64.8714;N17.7142;12;
2;US Virgin Islands;St. Croix;Whim;W64.8625;N17.7019;12;
2;US Virgin Islands;St. Croix;Whites Bay;W64.8742;N17.6903;12;
2;US Virgin Islands;St. Croix;William;W64.8892;N17.7364;12;
2;US Virgin Islands;St. Croix;Williams Delight;W64.8358;N17.7019;12;
2;US Virgin Islands;St. Croix;Windsor;W64.7742;N17.7606;12;
2;US Virgin Islands;St. John;Adrian;W64.7689;N18.3433;12;
2;US Virgin Islands;St. John;Annaberg;W64.7306;N18.365;12;
2;US Virgin Islands;St. John;Bethany;W64.7833;N18.3331;12;
2;US Virgin Islands;St. John;Bordeaux;W64.7214;N18.3372;12;
2;US Virgin Islands;St. John;Calabash Boom;W64.7036;N18.3297;12;
2;US Virgin Islands;St. John;Carolina;W64.7219;N18.3492;12;
2;US Virgin Islands;St. John;Concordia;W64.7069;N18.3125;12;
2;US Virgin Islands;St. John;Contant;W64.7928;N18.3275;12;
2;US Virgin Islands;St. John;Coral Bay;W64.7136;N18.35;12;
2;US Virgin Islands;St. John;Cruz Bay;W64.7942;N18.3333;12;
2;US Virgin Islands;St. John;East End;W64.675;N18.3417;12;
2;US Virgin Islands;St. John;Emmaus;W64.7183;N18.35;12;
2;US Virgin Islands;St. John;Enighed;W64.7919;N18.3303;12;
2;US Virgin Islands;St. John;Fish Bay;W64.7667;N18.3242;12;
2;US Virgin Islands;St. John;Fredriksdal;W64.7367;N18.3617;12;
2;US Virgin Islands;St. John;Hermitage;W64.7006;N18.3583;12;
2;US Virgin Islands;St. John;Johns Folly;W64.7039;N18.3214;12;
2;US Virgin Islands;St. John;L'Esperance;W64.7597;N18.3422;12;
2;US Virgin Islands;St. John;Lameshur;W64.725;N18.3225;12;
2;US Virgin Islands;St. John;Leinster Bay;W64.7208;N18.3653;12;
2;US Virgin Islands;St. John;Mandal;W64.7119;N18.3153;12;
2;US Virgin Islands;St. John;Mary Point;W64.7422;N18.3672;12;
2;US Virgin Islands;St. John;Mollendal;W64.7519;N18.3311;12;
2;US Virgin Islands;St. John;Monte;W64.7767;N18.3228;12;
2;US Virgin Islands;St. John;Mount Pleasant;W64.7369;N18.3578;12;
2;US Virgin Islands;St. John;Palestina;W64.7072;N18.3508;12;
2;US Virgin Islands;St. John;Reef Bay;W64.7383;N18.3314;12;
2;US Virgin Islands;St. John;Sieben;W64.7608;N18.3328;12;
2;US Virgin Islands;St. John;Susannaberg;W64.7733;N18.3433;12;
2;US Virgin Islands;St. John;Windberg;W64.7408;N18.3589;12;
2;US Virgin Islands;St. Thomas;Adelphi;W64.9839;N18.3503;12;
2;US Virgin Islands;St. Thomas;Altona;W64.9492;N18.3408;12;
2;US Virgin Islands;St. Thomas;Barrett;W64.9464;N18.3672;12;
2;US Virgin Islands;St. Thomas;Bellevue;W64.9208;N18.3272;12;
2;US Virgin Islands;St. Thomas;Benner;W64.8622;N18.3242;12;
2;US Virgin Islands;St. Thomas;Bolongo;W64.8986;N18.3194;12;
2;US Virgin Islands;St. Thomas;Bonne Esperance;W64.9875;N18.3564;12;
2;US Virgin Islands;St. Thomas;Bovoni;W64.8925;N18.3167;12;
2;US Virgin Islands;St. Thomas;Cabritaberg;W64.9714;N18.335;12;
2;US Virgin Islands;St. Thomas;Canaan;W64.9211;N18.3592;12;
2;US Virgin Islands;St. Thomas;Caret Bay Estate;W64.9764;N18.3658;12;
2;US Virgin Islands;St. Thomas;Charlotte Amalie;W64.9311;N18.3439;12;
2;US Virgin Islands;St. Thomas;Contant;W64.9564;N18.3439;12;
2;US Virgin Islands;St. Thomas;Cowell Battery;W64.9331;N18.3278;12;
2;US Virgin Islands;St. Thomas;Donoe;W64.8981;N18.3386;12;
2;US Virgin Islands;St. Thomas;Dorothea;W64.9622;N18.3606;12;
2;US Virgin Islands;St. Thomas;Enighed;W64.9231;N18.3653;12;
2;US Virgin Islands;St. Thomas;Ensomned;W64.9528;N18.37;12;
2;US Virgin Islands;St. Thomas;Estate Thomas;W64.9114;N18.3417;12;
2;US Virgin Islands;St. Thomas;Fort Christian;W64.93;N18.3428;12;
2;US Virgin Islands;St. Thomas;Frenchtown;W64.9425;N18.3403;12;
2;US Virgin Islands;St. Thomas;Frydendal;W64.8728;N18.3478;12;
2;US Virgin Islands;St. Thomas;Hoffman;W64.8953;N18.3356;12;
2;US Virgin Islands;St. Thomas;John Oley;W64.9975;N18.3617;12;
2;US Virgin Islands;St. Thomas;Lerkenlund;W64.9406;N18.3622;12;
2;US Virgin Islands;St. Thomas;Lilliendahl;W64.9525;N18.3564;12;
2;US Virgin Islands;St. Thomas;Louisenhoj;W64.9253;N18.3531;12;
2;US Virgin Islands;St. Thomas;Lovenlund;W64.9114;N18.3611;12;
