2;Federated States of Micronesia;Kosrae;Pelusrik;E162.964;N5.34;12;
2;Federated States of Micronesia;Kosrae;Pukusruk Te;E163.02;N5.35139;12;
2;Federated States of Micronesia;Kosrae;Putuk Te;E163.021;N5.3475;12;
2;Federated States of Micronesia;Kosrae;Sialat;E163.009;N5.3675;12;
2;Federated States of Micronesia;Kosrae;Sroanef;E163.023;N5.34667;12;
2;Federated States of Micronesia;Kosrae;Srupunyot;E162.981;N5.3575;12;
2;Federated States of Micronesia;Kosrae;Taf Te;E162.977;N5.27167;12;
2;Federated States of Micronesia;Kosrae;Tafonsak;E162.986;N5.37083;12;
2;Federated States of Micronesia;Kosrae;Tafunsak;E162.982;N5.36306;12;
2;Federated States of Micronesia;Kosrae;Tepat;E162.943;N5.35389;12;
2;Federated States of Micronesia;Kosrae;Tofol;E163.004;N5.31472;12;
2;Federated States of Micronesia;Kosrae;Utwa Ma;E162.962;N5.27167;12;
2;Federated States of Micronesia;Kosrae;Wiya;E163;N5.36722;12;
2;Federated States of Micronesia;Kosrae;Yekula;E163.004;N5.36639;12;
2;Federated States of Micronesia;Kosrae;Yela;E162.944;N5.32944;12;
2;Federated States of Micronesia;Kosrae;Yepan;E163.031;N5.04083;12;
2;Federated States of Micronesia;Pohnpei;Aderew;E158.275;N6.93583;12;
2;Federated States of Micronesia;Pohnpei;Adohro;E158.182;N6.81861;12;
2;Federated States of Micronesia;Pohnpei;Ahlek;E158.281;N6.87528;12;
2;Federated States of Micronesia;Pohnpei;Ahseia;E158.182;N6.95472;12;
2;Federated States of Micronesia;Pohnpei;Alamoar;E158.26;N6.95972;12;
2;Federated States of Micronesia;Pohnpei;Arapwa;E158.163;N6.82139;12;
2;Federated States of Micronesia;Pohnpei;Arohn;E158.284;N6.86444;12;
2;Federated States of Micronesia;Pohnpei;Awak Pah;E158.246;N6.95889;12;
2;Federated States of Micronesia;Pohnpei;Awak Pow;E158.257;N6.96444;12;
2;Federated States of Micronesia;Pohnpei;Danipei;E158.192;N6.97556;12;
2;Federated States of Micronesia;Pohnpei;Dehd;E158.314;N6.87194;12;
2;Federated States of Micronesia;Pohnpei;Dekehn Iap;E158.216;N6.94222;12;
2;Federated States of Micronesia;Pohnpei;Deleurlap;E158.299;N6.87639;12;
2;Federated States of Micronesia;Pohnpei;Depe;E158.282;N6.82889;12;
2;Federated States of Micronesia;Pohnpei;Diadi;E158.323;N6.86139;12;
2;Federated States of Micronesia;Pohnpei;Dien Pei;E158.31;N6.83639;12;
2;Federated States of Micronesia;Pohnpei;Dienpo;E158.151;N6.83056;12;
2;Federated States of Micronesia;Pohnpei;Dienrar;E158.282;N6.97556;12;
2;Federated States of Micronesia;Pohnpei;Dolesewi Pah;E158.287;N6.83528;12;
2;Federated States of Micronesia;Pohnpei;Dolesewi Powe;E158.282;N6.83333;12;
2;Federated States of Micronesia;Pohnpei;Edinsei;E158.284;N6.86611;12;
2;Federated States of Micronesia;Pohnpei;Elenieng;E158.239;N6.815;12;
2;Federated States of Micronesia;Pohnpei;Eliapw;E158.294;N6.85056;12;
2;Federated States of Micronesia;Pohnpei;Ikeme;E158.157;N6.86472;12;
2;Federated States of Micronesia;Pohnpei;Imwen;E158.33;N6.84528;12;
2;Federated States of Micronesia;Pohnpei;Imwin Diadi;E158.29;N6.79139;12;
2;Federated States of Micronesia;Pohnpei;Iohl;E158.143;N6.93806;12;
2;Federated States of Micronesia;Pohnpei;Ipat;E158.194;N6.95444;12;
