"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Queensland;Bongeen;;151.45;-27.5666667;6;
2;AUS;Queensland;Bony Mountain;;151.8333333;-28.1333333;6;
2;AUS;Queensland;Boodua;;151.8333333;-27.3833333;6;
2;AUS;Queensland;Boolba;;148.1;-27.9666667;6;
2;AUS;Queensland;Boolboonda;;151.6833333;-25.0833333;6;
2;AUS;Queensland;Boolburra;;149.7666667;-23.7333333;6;
2;AUS;Queensland;Booloongie;;152.3;-24.8333333;6;
2;AUS;Queensland;Booloumba;;152.6833333;-26.65;6;
2;AUS;Queensland;Boomerang;;151.4333333;-25.6166667;6;
2;AUS;Queensland;Boompa;;152.1833333;-25.5833333;6;
2;AUS;Queensland;Boonah;;152.6833333;-28;6;
2;AUS;Queensland;Boonarda;;150.7166667;-26.8;6;
2;AUS;Queensland;Boonarga;;150.7166667;-26.8;6;
2;AUS;Queensland;Boondall;;153.0666667;-27.35;6;
2;AUS;Queensland;Boondarra;;148.4;-27.3333333;6;
2;AUS;Queensland;Boondooma;;151.2833333;-26.2;6;
2;AUS;Queensland;Boonenne;;151.8;-26.6166667;6;
2;AUS;Queensland;Boongana;;148.5833333;-21.15;6;
2;AUS;Queensland;Boongary;;150.4;-23.5166667;6;
2;AUS;Queensland;Boonmoo;;145.0833333;-17.25;6;
2;AUS;Queensland;Boonooroo;;152.9;-25.6666667;6;
2;AUS;Queensland;Boorooman;;145.0166667;-20.7666667;6;
2;AUS;Queensland;Boortkoi;;150.3833333;-26.5333333;6;
2;AUS;Queensland;Bootawa;;152.75;-27.0833333;6;
2;AUS;Queensland;Bootharh;;152.35;-25.2333333;6;
2;AUS;Queensland;Bootooloo;;148.2;-20.05;6;
2;AUS;Queensland;Boowoogum;;152.4166667;-26.0333333;6;
2;AUS;Queensland;Booyal;;152.0333333;-25.2166667;6;
2;AUS;Queensland;Borallon;;152.6833333;-27.5333333;6;
2;AUS;Queensland;Bororen;;151.5;-24.25;6;
2;AUS;Queensland;Boulia;;139.9;-22.9;6;
2;AUS;Queensland;Bowen;;148.2333333;-20.0166667;6;
2;AUS;Queensland;Bowenville;;151.4833333;-27.3166667;6;
2;AUS;Queensland;Bowketts;;151.05;-26.5666667;6;
2;AUS;Queensland;Bowman;;149.6666667;-22.65;6;
2;AUS;Queensland;Boyland;;153.1333333;-27.95;6;
2;AUS;Queensland;Boyne Island;;151.35;-23.9333333;6;
2;AUS;Queensland;Boyne;;151.55;-26.7166667;6;
2;AUS;Queensland;Boynedale;;151.25;-24.2166667;6;
2;AUS;Queensland;Boyneside;;151.55;-26.7166667;6;
2;AUS;Queensland;Bracalba;;152.85;-27.0166667;6;
2;AUS;Queensland;Bracewell;;150.9;-23.9;6;
2;AUS;Queensland;Braemar;;152.2666667;-25.65;6;
2;AUS;Queensland;Braeside;;151.9166667;-28.4;6;
2;AUS;Queensland;Brandon;;147.3666667;-19.5666667;6;
2;AUS;Queensland;Bribie View;;153.0694444;-27.0052778;6;
2;AUS;Queensland;Bribie;;153.1586111;-27.0797222;6;
2;AUS;Queensland;Bridges;;152.95;-26.5333333;6;
2;AUS;Queensland;Brigalow;;150.7833333;-26.85;6;
2;AUS;Queensland;Brighton;;153.0666667;-27.3;6;
2;AUS;Queensland;Brightview;;152.4833333;-27.5;6;
2;AUS;Queensland;Brisbane;;153.02;-27.51;6;
2;AUS;Queensland;Brixton;;144.95;-23.5333333;6;
2;AUS;Queensland;Broadbeach;;153.4333333;-28.0166667;6;
2;AUS;Queensland;Broadmount;;150.7833333;-23.5;6;
2;AUS;Queensland;Bromelton;;152.9333333;-27.9833333;6;
2;AUS;Queensland;Bromfleet;;153.1166667;-27.9166667;6;
2;AUS;Queensland;Brookfield;;152.9;-27.5;6;
2;AUS;Queensland;Brookhill;;146.8333333;-19.3833333;6;
2;AUS;Queensland;Brookstead;;151.45;-27.7666667;6;
2;AUS;Queensland;Brooloo;;152.7;-26.5;6;
2;AUS;Queensland;Brooweena;;152.2666667;-25.6;6;
2;AUS;Queensland;Brooyar;;152.4;-26.0166667;6;
2;AUS;Queensland;Broughton;;146.4333333;-20.1166667;6;
2;AUS;Queensland;Browns Plains;;153.0333333;-27.65;6;
2;AUS;Queensland;Broxburn;;151.6666667;-27.7;6;
2;AUS;Queensland;Bryden;;152.5833333;-27.2666667;6;
2;AUS;Queensland;Buaraba Creek;;152.4166667;-27.4166667;6;
2;AUS;Queensland;Buaraba;;152.3166667;-27.3666667;6;
2;AUS;Queensland;Bucasia;;149.1666667;-21.0333333;6;
2;AUS;Queensland;Bucca;;152.1;-24.8666667;6;
2;AUS;Queensland;Buccan;;153.1333333;-27.75;6;
2;AUS;Queensland;Buderim;;153.05;-26.6833333;6;
2;AUS;Queensland;Builyan;;151.3833333;-24.5333333;6;
2;AUS;Queensland;Bulgroo;;143.9833333;-25.8;6;
