"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Tasmania;Berriedale;;147.25;-42.8166667;6;
2;AUS;Tasmania;Beulah;;146.3833333;-41.4333333;6;
2;AUS;Tasmania;Bicheno;;148.2886111;-41.8788889;6;
2;AUS;Tasmania;Birralee;;146.85;-41.45;6;
2;AUS;Tasmania;Bishopsbourne;;147.0166667;-41.5833333;6;
2;AUS;Tasmania;Black Hills;;147.0333333;-42.7166667;6;
2;AUS;Tasmania;Black River;;145.3166667;-40.85;6;
2;AUS;Tasmania;Blackwall;;146.9666667;-41.3111111;6;
2;AUS;Tasmania;Blackwood Creek;;146.9166667;-41.7333333;6;
2;AUS;Tasmania;Blessington Upper;;147.6;-41.4666667;6;
2;AUS;Tasmania;Blessington;;147.4833333;-41.4833333;6;
2;AUS;Tasmania;Boat Harbour;;145.6333333;-40.9666667;6;
2;AUS;Tasmania;Bothwell;;147;-42.3833333;6;
2;AUS;Tasmania;Bracknell;;146.9333333;-41.65;6;
2;AUS;Tasmania;Bradshaws Creek;;147.9333333;-41.0666667;6;
2;AUS;Tasmania;Brandy Bottom;;147.4166667;-42.5166667;6;
2;AUS;Tasmania;Branxholm;;147.7333333;-41.1666667;6;
2;AUS;Tasmania;Breadalbane;;147.2;-41.5333333;6;
2;AUS;Tasmania;Bream Creek;;147.8341667;-42.8133333;6;
2;AUS;Tasmania;Bredalbane;;147.2;-41.5333333;6;
2;AUS;Tasmania;Breona;;146.7166667;-41.7833333;6;
2;AUS;Tasmania;Bridge Water Junction;;147.2333333;-42.7333333;6;
2;AUS;Tasmania;Bridgenorth;;146.9833333;-41.3833333;6;
2;AUS;Tasmania;Bridgewater;;147.2333333;-42.7333333;6;
2;AUS;Tasmania;Bridport;;147.4;-41;6;
2;AUS;Tasmania;Broadmarsh;;147.1166667;-42.65;6;
2;AUS;Tasmania;Bronte;;146.4833333;-42.1666667;6;
2;AUS;Tasmania;Buckland;;147.7305556;-42.6161111;6;
2;AUS;Tasmania;Burnie;;145.9166667;-41.0666667;6;
2;AUS;Tasmania;Bushy Park;;146.9;-42.7;6;
2;AUS;Tasmania;Butlers Gorge;;146.2833333;-42.2833333;6;
2;AUS;Tasmania;Cambridge;;147.45;-42.8333333;6;
2;AUS;Tasmania;Camenana;;145.9666667;-41.1833333;6;
2;AUS;Tasmania;Campania;;147.4166667;-42.6666667;6;
2;AUS;Tasmania;Campbell Town;;147.5;-41.9166667;6;
2;AUS;Tasmania;Cape Barren Island;;148.0166667;-40.3833333;6;
2;AUS;Tasmania;Carlton;;147.6833333;-42.8666667;6;
2;AUS;Tasmania;Carnarvon;;147.85;-43.15;6;
2;AUS;Tasmania;Carnavon;;147.85;-43.15;6;
2;AUS;Tasmania;Carrick;;147;-41.5333333;6;
2;AUS;Tasmania;Catamaran;;146.9;-43.55;6;
2;AUS;Tasmania;Caveside;;146.4166667;-41.6166667;6;
2;AUS;Tasmania;Cethana;;146.1666667;-41.4833333;6;
2;AUS;Tasmania;Christmas Hills;;145;-40.9;6;
2;AUS;Tasmania;Chudleigh;;146.4666667;-41.5333333;6;
2;AUS;Tasmania;Claremont;;147.25;-42.7833333;6;
2;AUS;Tasmania;Claude Road;;146.2833333;-41.4333333;6;
