"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;South AUS;Carawa;;134.2;-32.3833333;6;
2;AUS;South AUS;Carey Gully;;138.7666667;-34.9666667;6;
2;AUS;South AUS;Carey's Gully;;138.7666667;-34.9666667;6;
2;AUS;South AUS;Caroline;;140.9333333;-37.9;6;
2;AUS;South AUS;Carpa;;136.6833333;-33.75;6;
2;AUS;South AUS;Carrieton;;138.5333333;-32.4333333;6;
2;AUS;South AUS;Carripook;;138.75;-35.0166667;6;
2;AUS;South AUS;Carrow;;136.3333333;-34.1;6;
2;AUS;South AUS;Caurnamont;;139.5833333;-34.85;6;
2;AUS;South AUS;Ceduna;;133.6666667;-32.1166667;6;
2;AUS;South AUS;Chain of Ponds;;138.8333333;-34.8166667;6;
2;AUS;South AUS;Chandada;;134.6833333;-32.75;6;
2;AUS;South AUS;Chapman Bore;;139.55;-35.1333333;6;
2;AUS;South AUS;Charleston;;138.9;-34.9166667;6;
2;AUS;South AUS;Charra;;133.3333333;-32.0833333;6;
2;AUS;South AUS;Cheltenham;;138.5166667;-34.8666667;6;
2;AUS;South AUS;Cherry Gardens;;138.65;-35.0666667;6;
2;AUS;South AUS;Cherryville;;138.7666667;-34.9166667;6;
2;AUS;South AUS;Chinbingina;;134.2;-32.2166667;6;
2;AUS;South AUS;Chinta;;133.8;-31.9833333;6;
2;AUS;South AUS;Clapham;;138.6;-34.9913889;6;
2;AUS;South AUS;Clare;;138.6;-33.8333333;6;
2;AUS;South AUS;Clarendon;;138.6333333;-35.1166667;6;
2;AUS;South AUS;Claypans;;139.6666667;-34.8166667;6;
2;AUS;South AUS;Clements Gap;;138.0666667;-33.5166667;6;
2;AUS;South AUS;Cleve;;136.5;-33.7;6;
2;AUS;South AUS;Clinton Centre;;137.9166667;-34.2333333;6;
2;AUS;South AUS;Cobdog;;140.4;-34.25;6;
2;AUS;South AUS;Cockatoo Valley;;138.8333333;-34.6166667;6;
2;AUS;South AUS;Cockburn;;141;-32.0833333;6;
2;AUS;South AUS;Collinsville;;139.15;-33.3333333;6;
2;AUS;South AUS;Colton;;134.9333333;-33.4833333;6;
2;AUS;South AUS;Comaum;;140.95;-37.2666667;6;
2;AUS;South AUS;Compton;;140.6833333;-37.7666667;6;
2;AUS;South AUS;Concordia;;138.8;-34.5833333;6;
2;AUS;South AUS;Condada;;135.0666667;-32.8;6;
2;AUS;South AUS;Condowie;;138.3;-33.7666667;6;
2;AUS;South AUS;Conmurra;;140.2833333;-37.15;6;
2;AUS;South AUS;Coober Pedy;;134.7166667;-29.0166667;6;
2;AUS;South AUS;Coobowie;;137.7166667;-35.05;6;
2;AUS;South AUS;Cook;;130.4166667;-30.6166667;6;
2;AUS;South AUS;Cooke Plains;;139.55;-35.3833333;6;
2;AUS;South AUS;Cookes Plains;;139.55;-35.3833333;6;
2;AUS;South AUS;Coolcha;;139.5833333;-34.9166667;6;
2;AUS;South AUS;Coomandook;;139.7;-35.4833333;6;
2;AUS;South AUS;Coomunga;;135.7166667;-34.65;6;
2;AUS;South AUS;Coonalpyn;;139.85;-35.7;6;
2;AUS;South AUS;Coonawarra;;140.8166667;-37.3;6;
2;AUS;South AUS;Coontapoo;;135.7;-34.6333333;6;
2;AUS;South AUS;Coorabie;;132.3;-31.9;6;
2;AUS;South AUS;Coorara;;138.5166667;-35.1166667;6;
2;AUS;South AUS;Cootra;;135.8666667;-33.25;6;
2;AUS;South AUS;Copeville;;139.8333333;-34.8166667;6;
2;AUS;South AUS;Copley;;138.4333333;-30.5333333;6;
2;AUS;South AUS;Copperhouse;;138.9;-33.6666667;6;
2;AUS;South AUS;Corny Point;;137.05;-34.9166667;6;
2;AUS;South AUS;Coromandel Valley;;138.6166667;-35.05;6;
2;AUS;South AUS;Cortlinye;;136.3333333;-33.0166667;6;
2;AUS;South AUS;Coulta;;135.4666667;-34.3833333;6;
2;AUS;South AUS;Courela;;134.4333333;-32.5333333;6;
2;AUS;South AUS;Cowell;;136.9166667;-33.6833333;6;
2;AUS;South AUS;Cowirra;;139.3333333;-34.9;6;
2;AUS;South AUS;Cradock;;138.5;-32.0833333;6;
2;AUS;South AUS;Crafers;;138.7;-35;6;
2;AUS;South AUS;Craneford;;139.0666667;-34.6333333;6;
2;AUS;South AUS;Cromer;;139;-34.7666667;6;
2;AUS;South AUS;Crystal Brook;;138.2;-33.3666667;6;
2;AUS;South AUS;Cudlee Creek;;138.8333333;-34.85;6;
2;AUS;South AUS;Culburra;;139.9666667;-35.8166667;6;
2;AUS;South AUS;Cummins;;135.7333333;-34.2666667;6;
2;AUS;South AUS;Cungena;;134.7166667;-32.5833333;6;
2;AUS;South AUS;Cunliffe;;137.7333333;-34.0833333;6;
2;AUS;South AUS;Curramulka;;137.7;-34.7;6;
2;AUS;South AUS;Currency Creek;;138.7666667;-35.45;6;
2;AUS;South AUS;Custon;;140.9166667;-36.45;6;
2;AUS;South AUS;Cygnet River;;137.5166667;-35.7;6;
2;AUS;South AUS;Dalkey;;138.45;-34.1833333;6;
2;AUS;South AUS;Darke Peak;;136.2;-33.4666667;6;
2;AUS;South AUS;Darkes Peak;;136.2;-33.4666667;6;
2;AUS;South AUS;Darlington;;138.5666667;-35.0333333;6;
2;AUS;South AUS;Dashwoods Gully;;138.7;-35.1666667;6;
2;AUS;South AUS;Daveyston;;138.8833333;-34.4666667;6;
2;AUS;South AUS;Dawesley;;139.95;-35.0333333;6;
2;AUS;South AUS;Dawson;;138.9666667;-32.8;6;
2;AUS;South AUS;Delamere;;138.1833333;-35.5833333;6;
2;AUS;South AUS;Denial Bay;;133.5666667;-32.1;6;
2;AUS;South AUS;Dingabledinga;;138.6333333;-35.2666667;6;
2;AUS;South AUS;Dorrien;;138.9833333;-34.5;6;
2;AUS;South AUS;Dorset Vale;;138.6833333;-35.1;6;
2;AUS;South AUS;Dowlingville;;137.9166667;-34.3333333;6;
2;AUS;South AUS;Dublin;;138.35;-34.45;6;
2;AUS;South AUS;Duck Ponds;;135.7833333;-34.7333333;6;
2;AUS;South AUS;Dunira;;140;-34.45;6;
2;AUS;South AUS;Dutton;;139.1333333;-34.3666667;6;
2;AUS;South AUS;Echunga;;138.8;-35.1;6;
2;AUS;South AUS;Eden Valley;;139.1;-34.65;6;
2;AUS;South AUS;Edillilie;;135.7166667;-34.4;6;
2;AUS;South AUS;Edithburg;;137.7333333;-35.1;6;
2;AUS;South AUS;Edithburgh;;137.7333333;-35.1;6;
2;AUS;South AUS;Eiliston;;134.8833333;-33.65;6;
2;AUS;South AUS;Elbow Hill;;136.7666667;-33.7333333;6;
2;AUS;South AUS;Elizabeth;;138.65;-34.7333333;6;
2;AUS;South AUS;Elliston;;134.8833333;-33.65;6;
2;AUS;South AUS;Emerald Rise;;134.9666667;-32.6;6;
2;AUS;South AUS;Emu Bay;;137.5;-35.6;6;
2;AUS;South AUS;Emu Downs;;138.9666667;-33.9;6;
2;AUS;South AUS;Encounter Bay;;138.6;-35.5833333;6;
2;AUS;South AUS;Erskine;;138.85;-32.7333333;6;
2;AUS;South AUS;Ettrick Brae;;139.5666667;-35;6;
2;AUS;South AUS;Eudunda;;139.0666667;-34.1833333;6;
2;AUS;South AUS;Eurelia;;138.5666667;-32.55;6;
2;AUS;South AUS;Farina Town;;138.2833333;-30.0666667;6;
2;AUS;South AUS;Farina;;138.2833333;-30.0666667;6;
2;AUS;South AUS;Findon;;138.5333333;-34.9;6;
2;AUS;South AUS;Finniss;;138.8166667;-35.4;6;
2;AUS;South AUS;Finsbury;;138.5333333;-34.8666667;6;
2;AUS;South AUS;Flagstaff Landing;;134.1333333;-32.4;6;
2;AUS;South AUS;Flaxley;;138.8166667;-35.1333333;6;
2;AUS;South AUS;Flinders;;134.2166667;-32.8;6;
2;AUS;South AUS;Florieton;;139.4166667;-33.8666667;6;
2;AUS;South AUS;Florrieton;;139.4166667;-33.8666667;6;
2;AUS;South AUS;Fords;;138.8666667;-34.3833333;6;
2;AUS;South AUS;Forest Range;;138.8166667;-34.9333333;6;
2;AUS;South AUS;Forster;;139.55;-34.75;6;
2;AUS;South AUS;Fowlers Bay;;132.45;-31.9833333;6;
2;AUS;South AUS;Frances;;140.9666667;-36.7166667;6;
2;AUS;South AUS;Frankton;;139.2166667;-34.2833333;6;
2;AUS;South AUS;Freeling;;138.8;-34.45;6;
2;AUS;South AUS;Furner;;140.3333333;-37.4166667;6;
2;AUS;South AUS;Galga;;139.95;-34.7;6;
2;AUS;South AUS;Gambier Town;;140.7666667;-37.8333333;6;
2;AUS;South AUS;Garrik Bore;;139.9833333;-34.9666667;6;
2;AUS;South AUS;Gawler River;;138.6333333;-34.6166667;6;
2;AUS;South AUS;Gawler;;138.7333333;-34.6;6;
2;AUS;South AUS;Georgetown;;138.4;-33.3666667;6;
2;AUS;South AUS;Gepps Cross;;138.6;-34.85;6;
2;AUS;South AUS;Geranium Plain;;139.1666667;-33.9666667;6;
2;AUS;South AUS;Geranium Plains;;139.1666667;-33.9666667;6;
2;AUS;South AUS;Geranium;;140.1666667;-35.3833333;6;
2;AUS;South AUS;Giles Corner;;138.7166667;-34.2333333;6;
2;AUS;South AUS;Gilles Plains;;138.65;-34.85;6;
2;AUS;South AUS;Gladstone;;138.3666667;-33.2833333;6;
2;AUS;South AUS;Glenburnie;;140.85;-37.85;6;
2;AUS;South AUS;Glencoe West;;140.5833333;-37.6666667;6;
2;AUS;South AUS;Glencoe;;140.5833333;-37.6666667;6;
2;AUS;South AUS;Glenelg;;138.5166667;-34.9833333;6;
2;AUS;South AUS;Glenroy;;140.85;-37.25;6;
2;AUS;South AUS;Golden Grove;;138.7333333;-34.7833333;6;
2;AUS;South AUS;Gomersal;;138.8833333;-34.55;6;
2;AUS;South AUS;Goode;;133.75;-31.9666667;6;
2;AUS;South AUS;Goolwa;;138.7833333;-35.5166667;6;
2;AUS;South AUS;Goondooloo;;139.8333333;-34.8666667;6;
2;AUS;South AUS;Gordon;;138.2666667;-32.1166667;6;
2;AUS;South AUS;Grange;;138.4833333;-34.9;6;
2;AUS;South AUS;Green Hills;;138.8;-35.1666667;6;
2;AUS;South AUS;Greenock;;138.9166667;-34.4666667;6;
2;AUS;South AUS;Gumbowie;;138.8666667;-33.0666667;6;
2;AUS;South AUS;Gumeracha;;138.8833333;-34.8333333;6;
2;AUS;South AUS;Gurrai;;140.6;-35.1166667;6;
2;AUS;South AUS;Hackham;;138.5166667;-35.15;6;
2;AUS;South AUS;Hahndorf;;138.8;-35.0333333;6;
2;AUS;South AUS;Halbury;;138.5166667;-34.0833333;6;
2;AUS;South AUS;Halidon;;140.1666667;-34.8833333;6;
2;AUS;South AUS;Hallett;;138.8833333;-33.4;6;
2;AUS;South AUS;Halletts Cove;;138.5;-35.0666667;6;
2;AUS;South AUS;Hamilton;;138.8666667;-34.2166667;6;
2;AUS;South AUS;Hamley Bridge;;138.6833333;-34.3666667;6;
2;AUS;South AUS;Hammond;;138.3166667;-32.5166667;6;
2;AUS;South AUS;Hampden;;139.05;-34.15;6;
2;AUS;South AUS;Happy Valley;;138.5333333;-35.0833333;6;
2;AUS;South AUS;Harrogate;;139.0166667;-34.95;6;
2;AUS;South AUS;Hartley;;139;-35.2;6;
2;AUS;South AUS;Haslam;;134.2;-32.5;6;
2;AUS;South AUS;Hatherleigh;;140.2666667;-37.5;6;
2;AUS;South AUS;Hawker;;138.4166667;-31.8833333;6;
2;AUS;South AUS;Heathfield;;138.7166667;-35.0166667;6;
2;AUS;South AUS;Hergott Springs;;138.0666667;-29.65;6;
2;AUS;South AUS;Hindmarsh Island;;138.8166667;-35.5333333;6;
2;AUS;South AUS;Hindmarsh Valley;;138.6166667;-35.5166667;6;
2;AUS;South AUS;Hindmarsh;;138.8166667;-35.5333333;6;
2;AUS;South AUS;Hoadville;;139.3;-35.2666667;6;
2;AUS;South AUS;Honiton;;137.65;-35.1166667;6;
2;AUS;South AUS;Hope Forest;;138.6166667;-35.2833333;6;
2;AUS;South AUS;Hope Valley;;138.7;-34.8333333;6;
2;AUS;South AUS;Hornsdale;;138.5166667;-33.0666667;6;
2;AUS;South AUS;Houghton;;138.7666667;-34.8333333;6;
2;AUS;South AUS;Howe;;137.95;-34.1666667;6;
2;AUS;South AUS;Hoyleton;;138.55;-34.0333333;6;
2;AUS;South AUS;Humphreys Springs;;138.65;-34.2666667;6;
2;AUS;South AUS;Hynam;;140.85;-36.95;6;
2;AUS;South AUS;Ingalta;;140.8;-34.3833333;6;
2;AUS;South AUS;Ingle Farm;;138.6333333;-34.8333333;6;
2;AUS;South AUS;Inglewood;;138.7666667;-34.8333333;6;
2;AUS;South AUS;Inkerman;;138.25;-34.3166667;6;
2;AUS;South AUS;Inkster;;134.6833333;-32.8166667;6;
2;AUS;South AUS;Inman Valley;;138.45;-35.5;6;
2;AUS;South AUS;Innamincka;;140.7333333;-27.75;6;
2;AUS;South AUS;Inneston;;136.8916667;-35.275;6;
2;AUS;South AUS;Iron Baron;;137.15;-32.9833333;6;
2;AUS;South AUS;Iron Knob;;137.1333333;-32.7333333;6;
2;AUS;South AUS;Ironbank;;138.6833333;-35.05;6;
2;AUS;South AUS;Jabuk;;140.0666667;-35.4;6;
2;AUS;South AUS;Jamestown;;138.6;-33.2;6;
2;AUS;South AUS;Jervois;;139.4333333;-35.2666667;6;
2;AUS;South AUS;Joanna;;140.8333333;-37.1;6;
2;AUS;South AUS;Johnburgh;;138.7;-32.45;6;
2;AUS;South AUS;Julia;;139.0166667;-34.1;6;
2;AUS;South AUS;Jupiter Creek;;138.7666667;-35.1333333;6;
2;AUS;South AUS;Kadina;;137.7166667;-33.9666667;6;
2;AUS;South AUS;Kainton;;137.9;-34.1166667;6;
2;AUS;South AUS;Kakoonie;;139.4666667;-34.7833333;6;
2;AUS;South AUS;Kalangadoo;;140.7;-37.5666667;6;
2;AUS;South AUS;Kalyan;;139.8333333;-34.9333333;6;
2;AUS;South AUS;Kangarilla;;138.65;-35.15;6;
2;AUS;South AUS;Kangaroo Flat;;138.7;-34.55;6;
2;AUS;South AUS;Kanmantoo;;139.0166667;-35.0666667;6;
2;AUS;South AUS;Kapinnie;;135.5166667;-34.15;6;
2;AUS;South AUS;Kapunda;;138.9;-34.35;6;
2;AUS;South AUS;Karawirra;;138.9333333;-34.6166667;6;
2;AUS;South AUS;Karcultaby;;134.9666667;-32.7666667;6;
2;AUS;South AUS;Karkoo;;135.75;-34.0333333;6;
2;AUS;South AUS;Karoonda;;139.9;-35.1;6;
2;AUS;South AUS;Karte;;140.7;-35.0666667;6;
2;AUS;South AUS;Keilira;;140.15;-36.7166667;6;
2;AUS;South AUS;Keilli;;138.1333333;-33.6166667;6;
2;AUS;South AUS;Keith;;140.35;-36.1;6;
2;AUS;South AUS;Kensington and Norwood;;138.65;-34.9166667;6;
2;AUS;South AUS;Kensington;;138.65;-34.9166667;6;
2;AUS;South AUS;Keppoch;;140.5666667;-36.7;6;
2;AUS;South AUS;Kersbrook;;138.85;-34.7833333;6;
2;AUS;South AUS;Keswick;;138.5666667;-34.9333333;6;
2;AUS;South AUS;Ketchowla;;139.2;-33.3;6;
2;AUS;South AUS;Ketehowla;;139.2;-33.3;6;
2;AUS;South AUS;Keyneton;;139.1333333;-34.5666667;6;
2;AUS;South AUS;Ki Ki;;139.8;-35.5833333;6;
2;AUS;South AUS;Kielpa;;136.2166667;-33.5833333;6;
2;AUS;South AUS;Kilkerran;;137.5833333;-34.3333333;6;
2;AUS;South AUS;Kilki;;138.6;-35.5666667;6;
2;AUS;South AUS;Kilroo;;136.0833333;-33.5833333;6;
2;AUS;South AUS;Kimba;;136.4333333;-33.15;6;
2;AUS;South AUS;Kinchina;;139.2;-35.1;6;
2;AUS;South AUS;Kingoonya;;135.3;-30.9;6;
2;AUS;South AUS;Kingscote;;137.6333333;-35.6666667;6;
2;AUS;South AUS;Kingston Park;;138.5166667;-35.05;6;
2;AUS;South AUS;Kingston South East;;139.85;-36.8333333;6;
2;AUS;South AUS;Kingston;;140.35;-34.2333333;6;
2;AUS;South AUS;Kongal;;140.5166667;-36.3166667;6;
2;AUS;South AUS;Kongolia;;139.3666667;-34.65;6;
2;AUS;South AUS;Kongorong;;140.55;-37.9;6;
2;AUS;South AUS;Koolunga;;138.3333333;-33.5833333;6;
2;AUS;South AUS;Koolywurtie;;137.6333333;-34.65;6;
2;AUS;South AUS;Koongawa;;135.8833333;-33.1666667;6;
2;AUS;South AUS;Koonibba;;133.45;-31.9666667;6;
2;AUS;South AUS;Koonunga;;139;-34.3833333;6;
2;AUS;South AUS;Koopamurra;;140.8666667;-37.05;6;
2;AUS;South AUS;Kopi;;135.65;-33.3666667;6;
2;AUS;South AUS;Koppio;;135.85;-34.4166667;6;
2;AUS;South AUS;Korunye;;138.5166667;-34.5166667;6;
2;AUS;South AUS;Kringin;;140.7833333;-34.9833333;6;
2;AUS;South AUS;Krinjin;;140.7833333;-34.9833333;6;
2;AUS;South AUS;Kuitpo Colony;;138.7;-35.2833333;6;
2;AUS;South AUS;Kuitpo;;138.6833333;-35.2333333;6;
2;AUS;South AUS;Kulde;;139.6666667;-35.1666667;6;
2;AUS;South AUS;Kulkami;;140.2833333;-35.1666667;6;
2;AUS;South AUS;Kulpara;;138.0333333;-34.0666667;6;
2;AUS;South AUS;Kurdnatta;;137.7666667;-32.5;6;
2;AUS;South AUS;Kurlana;;140.1833333;-34.3166667;6;
2;AUS;South AUS;Kwinana;;115.7666667;-32.25;6;
2;AUS;South AUS;Kyancutta;;135.5666667;-33.1333333;6;
2;AUS;South AUS;Kybybolite;;140.9166667;-36.8833333;6;
2;AUS;South AUS;Kyeema;;138.6666667;-35.2666667;6;
2;AUS;South AUS;Lake Plains;;139.05;-35.3833333;6;
2;AUS;South AUS;Lalirra;;140.0166667;-34.8833333;6;
2;AUS;South AUS;Lameroo;;140.5166667;-35.3333333;6;
2;AUS;South AUS;Langhorne Creek;;139.0333333;-35.3;6;
2;AUS;South AUS;Largs;;138.4833333;-34.8333333;6;
2;AUS;South AUS;Laura Bay;;133.8333333;-32.2166667;6;
2;AUS;South AUS;Laura;;138.3;-33.1833333;6;
2;AUS;South AUS;Leigh Creek;;138.4166667;-30.4833333;6;
2;AUS;South AUS;Leighton;;138.75;-33.65;6;
2;AUS;South AUS;Lenswood;;138.8166667;-34.9166667;6;
