"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Victoria;Ballapur;;142.7666667;-35.9666667;6;
2;AUS;Victoria;Ballarat;;143.85;-37.5666667;6;
2;AUS;Victoria;Ballendella;;144.65;-36.3;6;
2;AUS;Victoria;Balliang East;;144.45;-37.7833333;6;
2;AUS;Victoria;Balliang;;144.3666667;-37.8333333;6;
2;AUS;Victoria;Ballyrogan;;143.1333333;-37.4333333;6;
2;AUS;Victoria;Balmattum East;;145.65;-36.7166667;6;
2;AUS;Victoria;Balmattum;;145.65;-36.7;6;
2;AUS;Victoria;Balmoral;;141.85;-37.25;6;
2;AUS;Victoria;Balnarring Beach;;145.1166667;-38.4;6;
2;AUS;Victoria;Balnarring;;145.1333333;-38.3666667;6;
2;AUS;Victoria;Balook;;146.5666667;-38.4333333;6;
2;AUS;Victoria;Balrootan North;;141.7166667;-36.3;6;
2;AUS;Victoria;Bamawm Extension;;144.6;-36.2166667;6;
2;AUS;Victoria;Bamawm;;144.6166667;-36.2833333;6;
2;AUS;Victoria;Bambra;;143.9333333;-38.3666667;6;
2;AUS;Victoria;Bamganie;;143.9833333;-37.9333333;6;
2;AUS;Victoria;Banbrae Park;;144.5833333;-37.8166667;6;
2;AUS;Victoria;Bandiana;;146.9333333;-36.15;6;
2;AUS;Victoria;Bangerang;;142.5833333;-36.2;6;
2;AUS;Victoria;Bannerton;;142.7833333;-34.7;6;
2;AUS;Victoria;Bannockburn;;144.1666667;-38.05;6;
2;AUS;Victoria;Banool;;143.55;-38.5666667;6;
2;AUS;Victoria;Banyan;;142.75;-35.6333333;6;
2;AUS;Victoria;Banyena;;142.8333333;-36.5666667;6;
2;AUS;Victoria;Baranduda;;146.9666667;-36.2;6;
2;AUS;Victoria;Barep;;144.9833333;-36.2;6;
2;AUS;Victoria;Barfold;;144.5166667;-37.0833333;6;
2;AUS;Victoria;Baring;;142.05;-35.4;6;
2;AUS;Victoria;Baringhup East;;144.0166667;-36.9666667;6;
2;AUS;Victoria;Baringhup;;143.9666667;-36.9833333;6;
2;AUS;Victoria;Barkers Creek;;144.25;-37.0166667;6;
2;AUS;Victoria;Barkly;;143.2;-36.9333333;6;
2;AUS;Victoria;Barkstead;;144.1;-37.45;6;
2;AUS;Victoria;Barmah Township;;144.9666667;-36.0166667;6;
2;AUS;Victoria;Barmah;;144.9666667;-36.0166667;6;
2;AUS;Victoria;Barnadown;;144.55;-36.65;6;
2;AUS;Victoria;Barnawartha;;146.6666667;-36.1;6;
2;AUS;Victoria;Barnedown;;144.55;-36.65;6;
2;AUS;Victoria;Barongarook;;143.6;-38.4166667;6;
2;AUS;Victoria;Barpinba;;143.6333333;-38.1;6;
2;AUS;Victoria;Barrakee;;143.45;-36.2666667;6;
2;AUS;Victoria;Barramunga;;143.6833333;-38.5833333;6;
2;AUS;Victoria;Barraport;;143.6833333;-36.0166667;6;
