1;BEL;Orchimont;;;E4.9272900000;N49.8935910000;9;
1;BEL;Nafraiture;;;E4.9172900000;N49.9105590000;9;
1;BEL;Mouzaive;;;E4.9655630000;N49.8536120000;9;
1;BEL;Membre;;;E4.9013310000;N49.8662230000;9;
1;BEL;Laforêt;;;E4.9295390000;N49.8626880000;9;
1;BEL;Chairière;;;E4.9470890000;N49.8615310000;9;
1;BEL;Bohan;;;E4.8856280000;N49.8641090000;9;
1;BEL;Bagimont;;;E4.8752850000;N49.8243530000;9;
1;BEL;Alle;;;E4.9710510000;N49.8417380000;9;
1;BEL;Agimont;;;E4.7937840000;N50.1642400000;9;
1;BEL;Heer;;;E4.8312910000;N50.1625590000;9;
1;BEL;Blaimont;;;E4.8353520000;N50.1927330000;9;
1;BEL;Hastière-par-Delà;;;E4.8287200000;N50.2148610000;9;
1;BEL;Waulsort;;;E4.8644500000;N50.2050170000;9;
1;BEL;Hermeton-sur-Meuse;;;E4.8151740000;N50.1952500000;9;
1;BEL;Hastière-Lavaux;;;E4.8247980000;N50.2170490000;9;
1;BEL;Hastière;;;E4.8262000000;N50.1979860000;9;
1;BEL;Warnant;;;E4.8322260000;N50.3218660000;9;
1;BEL;Sosoye;;;E4.7819500000;N50.2957430000;9;
1;BEL;Haut-le-Wastia;;;E4.8427420000;N50.3054780000;9;
1;BEL;Denée;;;E4.7497430000;N50.3167110000;9;
1;BEL;Bioul;;;E4.7987230000;N50.3336600000;9;
1;BEL;Annevoie-Rouillon;;;E4.8413000000;N50.3430480000;9;
1;BEL;Anhée;;;E4.8785850000;N50.3103440000;9;
1;BEL;Yvoir;;;E4.8785780000;N50.3265110000;9;
1;BEL;Spontin;;;E5.0058660000;N50.3219710000;9;
1;BEL;Purnode;;;E4.9439920000;N50.3121700000;9;
1;BEL;Mont, Namur;;;E4.9014190000;N50.3534710000;9;
1;BEL;Houx;;;E4.8980850000;N50.3028470000;9;
1;BEL;Godinne;;;E4.8663530000;N50.3496750000;9;
1;BEL;Evrehailles;;;E4.9121380000;N50.3196850000;9;
1;BEL;Durnal;;;E4.9847430000;N50.3365130000;9;
1;BEL;Dorinne;;;E4.9728220000;N50.3159820000;9;
1;BEL;Gerin;;;E4.8157310000;N50.2464650000;9;
1;BEL;Weillen;;;E4.8237600000;N50.2601660000;9;
1;BEL;Sommière;;;E4.8482710000;N50.2768270000;9;
1;BEL;Falaën;;;E4.7937980000;N50.2787960000;9;
1;BEL;Serville;;;E4.7733550000;N50.2514170000;9;
1;BEL;Onhaye;;;E4.8399520000;N50.2399610000;9;
1;BEL;Anthée;;;E4.7622800000;N50.2403300000;9;
1;BEL;Foy-Notre-Dame;;;E4.9890730000;N50.2471350000;9;
1;BEL;Sorinnes;;;E4.9826310000;N50.2596210000;9;
1;BEL;Thynes;;;E4.9849900000;N50.2802750000;9;
1;BEL;Lisogne;;;E4.9712150000;N50.2808680000;9;
1;BEL;Furfooz;;;E4.9601480000;N50.2227490000;9;
1;BEL;Falmignoul;;;E4.8915700000;N50.2036240000;9;
1;BEL;Falmagne;;;E4.8972010000;N50.1997730000;9;
1;BEL;Dréhance;;;E4.9386150000;N50.2366010000;9;
1;BEL;Dinant;;;E4.9121850000;N50.2606080000;9;
1;BEL;Bouvignes-sur-Meuse;;;E4.8974710000;N50.2726750000;9;
1;BEL;Anseremme;;;E4.9075290000;N50.2384170000;9;
1;BEL;Tillier;;;E4.9459060000;N50.5445460000;9;
1;BEL;Pontillas;;;E5.0225570000;N50.5469150000;9;
1;BEL;Noville-les-Bois;;;E4.9856090000;N50.5570570000;9;
1;BEL;Marchovelette;;;E4.9400520000;N50.5252860000;9;
1;BEL;Hingeon;;;E5.0068940000;N50.5236270000;9;
1;BEL;Hemptinne (Fernelmont);;;E4.9912010000;N50.6005010000;9;
1;BEL;Franc-Waret;;;E4.9777150000;N50.5201150000;9;
1;BEL;Forville;;;E5.0023560000;N50.5748460000;9;
1;BEL;Fernelmont;;;E4.9857190000;N50.5616430000;9;
1;BEL;Cortil-Wodon;;;E4.9583660000;N50.5678250000;9;
1;BEL;Bierwart;;;E5.0363690000;N50.5559580000;9;
1;BEL;Waillet;;;E5.3054250000;N50.2600630000;9;
1;BEL;Somme-Leuze;;;E5.3668340000;N50.3367050000;9;
1;BEL;Sinsin;;;E5.2603700000;N50.2756440000;9;
1;BEL;Noiseux;;;E5.3746770000;N50.2990910000;9;
1;BEL;Nettinne;;;E5.2623980000;N50.2913950000;9;
1;BEL;Hogne;;;E5.2799430000;N50.2491610000;9;
1;BEL;Heure, Namur;;;E5.2958660000;N50.2937630000;9;
1;BEL;Bonsin;;;E5.3807550000;N50.3724480000;9;
1;BEL;Baillonville;;;E5.3369310000;N50.2883210000;9;
1;BEL;Miécret;;;E5.2516920000;N50.3683730000;9;
1;BEL;Maffe;;;E5.3116760000;N50.3538390000;9;
1;BEL;Méan;;;E5.3341480000;N50.3619240000;9;
1;BEL;Verlée;;;E5.2745450000;N50.3643830000;9;
1;BEL;Porcheresse, Namur;;;E5.2378370000;N50.3374200000;9;
1;BEL;Jeneffe, Namur;;;E5.2449510000;N50.3553900000;9;
1;BEL;Havelange;;;E5.2416420000;N50.3876490000;9;
1;BEL;Flostoy;;;E5.1835410000;N50.3881120000;9;
1;BEL;Barvaux-Condroz;;;E5.2609270000;N50.3289660000;9;
1;BEL;Schaltin;;;E5.1235250000;N50.3582820000;9;
1;BEL;Emptinne;;;E5.1212890000;N50.3247910000;9;
1;BEL;Achet;;;E5.1749190000;N50.3329930000;9;
1;BEL;Scy;;;E5.2091700000;N50.3074620000;9;
1;BEL;Mohiville;;;E5.1909460000;N50.3199330000;9;
1;BEL;Natoye;;;E5.0644560000;N50.3351980000;9;
1;BEL;Hamois;;;E5.1605670000;N50.3412900000;9;
1;BEL;Jallet;;;E5.1928620000;N50.4462000000;9;
1;BEL;Goesnes;;;E5.2209490000;N50.4399110000;9;
1;BEL;Perwez-Haillot;;;E5.1710620000;N50.4529630000;9;
1;BEL;Haillot;;;E5.1493990000;N50.4406920000;9;
1;BEL;Ohey;;;E5.1207430000;N50.4357430000;9;
1;BEL;Evelette;;;E5.1737050000;N50.4119220000;9;
1;BEL;Sorée;;;E5.1254170000;N50.3993460000;9;
1;BEL;Mozet;;;E4.9858720000;N50.4410070000;9;
1;BEL;Haltinne;;;E5.0786480000;N50.4518120000;9;
1;BEL;Gesves;;;E5.0753320000;N50.4024330000;9;
1;BEL;Faulx-les-Tombes;;;E5.0250460000;N50.4264480000;9;
1;BEL;Courrière;;;E4.9847150000;N50.3778950000;9;
1;BEL;Florée;;;E5.0701700000;N50.3728510000;9;
1;BEL;Sorinne-la-Longue;;;E5.0254890000;N50.3893310000;9;
1;BEL;Crupet;;;E4.9605570000;N50.3484540000;9;
1;BEL;Sart-Bernard;;;E4.9498580000;N50.4050700000;9;
1;BEL;Maillen;;;E4.9703050000;N50.3780380000;9;
1;BEL;Assesse;;;E5.0222040000;N50.3717200000;9;
1;BEL;Waret-la-Chaussée;;;E4.9283770000;N50.5440010000;9;
1;BEL;Upigny;;;E4.8722390000;N50.5716170000;9;
1;BEL;Taviers, Namur;;;E4.9307080000;N50.6170580000;9;
1;BEL;Saint-Germain;;;E4.8423500000;N50.5726930000;9;
1;BEL;Noville-sur-Méhaigne;;;E4.8905200000;N50.6079350000;9;
1;BEL;Mehaigne;;;E4.8756820000;N50.5938060000;9;
1;BEL;Longchamps, Namur;;;E4.8967470000;N50.5772160000;9;
1;BEL;Liernu;;;E4.8267340000;N50.5841810000;9;
1;BEL;Leuze, Namur;;;E4.9099840000;N50.5600880000;9;
1;BEL;Hanret;;;E4.9450350000;N50.5842880000;9;
1;BEL;Eghezée;;;E4.9064550000;N50.5917190000;9;
1;BEL;Dhuy;;;E4.8592150000;N50.5596410000;9;
1;BEL;Branchon;;;E4.9725300000;N50.6291820000;9;
1;BEL;Boneffe;;;E4.9575920000;N50.6253800000;9;
1;BEL;Bolinne;;;E4.9284970000;N50.6009710000;9;
1;BEL;Aische-en-Refail;;;E4.8357290000;N50.5998600000;9;
1;BEL;Vezin;;;E5.0070430000;N50.4947630000;9;
1;BEL;Thon;;;E5.0120220000;N50.4641170000;9;
1;BEL;Seilles;;;E5.0780070000;N50.5002030000;9;
1;BEL;Sclayn;;;E5.0277060000;N50.4896120000;9;
1;BEL;Namêche;;;E4.9948450000;N50.4698410000;9;
1;BEL;Maizeret;;;E4.9789220000;N50.4596240000;9;
1;BEL;Landenne;;;E5.0632260000;N50.5133300000;9;
1;BEL;Coutisse;;;E5.1168330000;N50.4629460000;9;
1;BEL;Bonneville;;;E5.0336190000;N50.4707970000;9;
1;BEL;Andenne;;;E5.0968910000;N50.4897590000;9;
1;BEL;Spy;;;E4.7042880000;N50.4822130000;9;
1;BEL;Saint-Martin;;;E4.6473660000;N50.5009510000;9;
1;BEL;Onoz;;;E4.6703060000;N50.4925110000;9;
1;BEL;Moustier-sur-Sambre;;;E4.6976910000;N50.4662220000;9;
1;BEL;Mornimont;;;E4.7039760000;N50.4553350000;9;
1;BEL;Jemeppe-sur-Sambre;;;E4.6682640000;N50.4655950000;9;
1;BEL;Ham-sur-Sambre;;;E4.6734130000;N50.4444290000;9;
1;BEL;Balâtre;;;E4.6384940000;N50.4985760000;9;
1;BEL;Rivière;;;E4.8722230000;N50.3580220000;9;
1;BEL;Profondeville;;;E4.8695410000;N50.3777330000;9;
1;BEL;Lustin;;;E4.8960320000;N50.3796100000;9;
1;BEL;Lesve;;;E4.7794120000;N50.3736470000;9;
1;BEL;Bois-de-Villers;;;E4.8229100000;N50.3884450000;9;
1;BEL;Arbre, Namur;;;E4.8201550000;N50.3662380000;9;
1;BEL;Soye, Namur;;;E4.7304220000;N50.4493040000;9;
1;BEL;Franière;;;E4.7300140000;N50.4404680000;9;
1;BEL;Floriffoux;;;E4.7696440000;N50.4521050000;9;
1;BEL;Floreffe;;;E4.7578870000;N50.4350150000;9;
1;BEL;Tongrinne;;;E4.6241470000;N50.5156890000;9;
1;BEL;Sombreffe;;;E4.6008690000;N50.5229840000;9;
1;BEL;Ligny;;;E4.5749140000;N50.5120270000;9;
1;BEL;Boignée;;;E4.6140590000;N50.5018640000;9;
1;BEL;Saint-Denis-Bovesse;;;E4.7848510000;N50.5354650000;9;
1;BEL;Meux;;;E4.8010080000;N50.5518940000;9;
