Level;Country;State;County;Place;Longitude;Latitude;ZoomLevel;Icon
2;ESP;Guadalajara;Abánades;;W2.47;N40.89;12;
2;ESP;Guadalajara;Ablanque;;W2.21;N40.90;12;
2;ESP;Guadalajara;Adobes;;W1.67;N40.67;12;
2;ESP;Guadalajara;Alaminos;;W2.72;N40.88;12;
2;ESP;Guadalajara;Alarilla;;W3.11;N40.85;12;
2;ESP;Guadalajara;Albalate de Zorita;;W2.85;N40.29;12;
2;ESP;Guadalajara;Albares;;W3.04;N40.31;12;
2;ESP;Guadalajara;Albendiego;;W3.05;N41.23;12;
2;ESP;Guadalajara;Alcocer;;W2.58;N40.46;12;
2;ESP;Guadalajara;Alcolea de las Peñas;;W2.78;N41.21;12;
2;ESP;Guadalajara;Alcolea del Pinar;;W2.48;N40.99;12;
2;ESP;Guadalajara;Alcoroches;;W1.75;N40.63;12;
2;ESP;Guadalajara;Aldeanueva de Guadalajara;;W3.05;N40.69;12;
2;ESP;Guadalajara;Algar de Mesa;;W1.95;N41.15;12;
2;ESP;Guadalajara;Algora;;W2.67;N40.95;12;
2;ESP;Guadalajara;Alhóndiga;;W2.83;N40.52;12;
2;ESP;Guadalajara;Alique;;W2.65;N40.59;12;
2;ESP;Guadalajara;Almadrones;;W2.76;N40.90;12;
2;ESP;Guadalajara;Almoguera;;W3.04;N40.27;12;
2;ESP;Guadalajara;Almonacid de Zorita;;W2.84;N40.31;12;
2;ESP;Guadalajara;Alocén;;W2.73;N40.57;12;
2;ESP;Guadalajara;Alovera;;W3.25;N40.59;12;
2;ESP;Guadalajara;Alustante;;W1.64;N40.61;12;
2;ESP;Guadalajara;Angón;;W2.86;N41.07;12;
2;ESP;Guadalajara;Anguita;;W2.36;N40.99;12;
2;ESP;Guadalajara;Anquela del Ducado;;W2.14;N40.97;12;
2;ESP;Guadalajara;Anquela del Pedregal;;W1.74;N40.73;12;
2;ESP;Guadalajara;Aranzueque;;W3.08;N40.49;12;
2;ESP;Guadalajara;Arbancón;;W3.15;N40.98;12;
2;ESP;Guadalajara;Arbeteta;;W2.40;N40.68;12;
2;ESP;Guadalajara;Argecilla;;W2.82;N40.89;12;
2;ESP;Guadalajara;Armallones;;W2.34;N40.74;12;
2;ESP;Guadalajara;Armuña de Tajuña;;W3.03;N40.52;12;
2;ESP;Guadalajara;Arroyo de las Fraguas;;W3.13;N41.07;12;
2;ESP;Guadalajara;Atanzón;;W3.01;N40.66;12;
2;ESP;Guadalajara;Atienza;;W2.87;N41.20;10;
2;ESP;Guadalajara;Auñón;;W2.78;N40.51;12;
2;ESP;Guadalajara;Azuqueca de Henares;;W3.26;N40.56;12;
2;ESP;Guadalajara;Baides;;W2.77;N41.00;12;
2;ESP;Guadalajara;Baños de Tajo;;W2.01;N40.71;12;
2;ESP;Guadalajara;Bañuelos;;W2.92;N41.30;12;
2;ESP;Guadalajara;Barriopedro;;W2.76;N40.79;12;
2;ESP;Guadalajara;Berninches;;W2.81;N40.57;12;
2;ESP;Guadalajara;La Bodera;;W2.89;N41.12;12;
2;ESP;Guadalajara;Brihuega;;W2.84;N40.74;12;
2;ESP;Guadalajara;Budia;;W2.75;N40.68;12;
2;ESP;Guadalajara;Bujalaro;;W2.88;N40.94;12;
2;ESP;Guadalajara;Bustares;;W3.08;N41.14;12;
2;ESP;Guadalajara;Cabanillas del Campo;;W3.25;N40.64;12;
2;ESP;Guadalajara;Campillo de Dueñas;;W1.67;N40.86;12;
2;ESP;Guadalajara;Campillo de Ranas;;W3.32;N41.06;12;
2;ESP;Guadalajara;Campisábalos;;W3.15;N41.26;12;
2;ESP;Guadalajara;Canredondo;;W2.52;N40.81;12;
2;ESP;Guadalajara;Cantalojas;;W3.29;N41.23;12;
2;ESP;Guadalajara;Cañizar;;W3.07;N40.78;12;
2;ESP;Guadalajara;El Cardoso de la Sierra;;W3.42;N41.12;12;
2;ESP;Guadalajara;Casa de Uceda;;W3.37;N40.85;12;
2;ESP;Guadalajara;El Casar;;W3.42;N40.73;12;
