"Level";"Country";"County";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;ENG;Bedfordshire;Ridgmont;;W0.58;N52.01;10;
2;ENG;Bedfordshire;Riseley;;W0.47;N52.24;10;
2;ENG;Bedfordshire;Rootham's Green;;W0.39;N52.20;10;
2;ENG;Bedfordshire;Round Green;;W0.41;N51.88;10;
2;ENG;Bedfordshire;Roxton;;W0.31;N52.17;10;
2;ENG;Bedfordshire;Rushmere;;W0.67;N51.93;10;
2;ENG;Bedfordshire;Salford;;W0.64;N52.04;10;
2;ENG;Bedfordshire;Salford Ford;;W0.64;N52.03;10;
2;ENG;Bedfordshire;Salph End;;W0.43;N52.15;10;
2;ENG;Bedfordshire;Sandy;;W0.30;N52.12;10;
2;ENG;Bedfordshire;Scald End;;W0.47;N52.20;10;
2;ENG;Bedfordshire;Seddington;;W0.29;N52.10;10;
2;ENG;Bedfordshire;Sevick End;;W0.40;N52.17;10;
2;ENG;Bedfordshire;Sewell;;W0.56;N51.88;10;
2;ENG;Bedfordshire;Sharnbrook;;W0.55;N52.22;10;
2;ENG;Bedfordshire;Sharpenhoe;;W0.45;N51.95;10;
2;ENG;Bedfordshire;Sheeplane;;W0.64;N51.96;10;
2;ENG;Bedfordshire;Shefford;;W0.33;N52.03;10;
2;ENG;Bedfordshire;Shelton;;W0.49;N52.30;10;
2;ENG;Bedfordshire;Shenley Brook End;;W0.79;N52.00;10;
2;ENG;Bedfordshire;Shenley Church End;;W0.79;N52.01;10;
2;ENG;Bedfordshire;Shenley Lodge;;W0.77;N52.01;10;
2;ENG;Bedfordshire;Shenley Wood;;W0.80;N52.01;10;
2;ENG;Bedfordshire;Sherington;;W0.71;N52.10;10;
2;ENG;Bedfordshire;Shillington;;W0.37;N51.99;10;
2;ENG;Bedfordshire;Shortstown;;W0.43;N52.10;10;
2;ENG;Bedfordshire;Silsoe;;W0.44;N52.00;10;
2;ENG;Bedfordshire;Simpson;;W0.71;N52.00;10;
2;ENG;Bedfordshire;Slip End;;W0.43;N51.85;10;
2;ENG;Bedfordshire;Souldrop;;W0.56;N52.23;10;
2;ENG;Bedfordshire;South End;;W0.48;N52.12;10;
2;ENG;Bedfordshire;Southill;;W0.32;N52.06;10;
2;ENG;Bedfordshire;Springfield;;W0.73;N52.03;10;
2;ENG;Bedfordshire;Stagsden;;W0.56;N52.13;10;
2;ENG;Bedfordshire;Stagsden West End;;W0.58;N52.11;10;
2;ENG;Bedfordshire;Stanbridge;;W0.60;N51.90;10;
2;ENG;Bedfordshire;Stanbridgeford;;W0.60;N51.89;10;
2;ENG;Bedfordshire;Stanford;;W0.30;N52.05;10;
2;ENG;Bedfordshire;Stantonbury;;W0.77;N52.06;10;
2;ENG;Bedfordshire;Staploe;;W0.33;N52.22;10;
2;ENG;Bedfordshire;Steppingley;;W0.52;N52.00;10;
2;ENG;Bedfordshire;Stevington;;W0.56;N52.16;10;
2;ENG;Bedfordshire;Stewartby;;W0.51;N52.06;10;
2;ENG;Bedfordshire;Stoke Goldington;;W0.78;N52.12;10;
2;ENG;Bedfordshire;Stony Stratford;;W0.84;N52.05;10;
2;ENG;Bedfordshire;Stopsley;;W0.40;N51.89;10;
2;ENG;Bedfordshire;Stotfold;;W0.23;N52.00;10;
2;ENG;Bedfordshire;Stratford;;W0.27;N52.10;10;
2;ENG;Bedfordshire;Streatley;;W0.44;N51.94;10;
2;ENG;Bedfordshire;Studham;;W0.52;N51.82;10;
2;ENG;Bedfordshire;Sundon Park;;W0.47;N51.91;10;
2;ENG;Bedfordshire;Sutton;;W0.21;N52.10;10;
2;ENG;Bedfordshire;Swineshead;;W0.46;N52.27;10;
2;ENG;Bedfordshire;Tathall End;;W0.80;N52.10;10;
2;ENG;Bedfordshire;Tattenhoe;;W0.79;N51.99;10;
2;ENG;Bedfordshire;Tebworth;;W0.56;N51.92;10;
2;ENG;Bedfordshire;Tempsford;;W0.30;N52.16;10;
2;ENG;Bedfordshire;Tetworth;;W0.23;N52.16;10;
2;ENG;Bedfordshire;The Green;;W0.54;N51.84;10;
2;ENG;Bedfordshire;The Green;;W0.73;N52.07;10;
2;ENG;Bedfordshire;Thorncote Green;;W0.32;N52.10;10;
2;ENG;Bedfordshire;Thurleigh;;W0.46;N52.21;10;
2;ENG;Bedfordshire;Tickford End;;W0.71;N52.07;10;
2;ENG;Bedfordshire;Tilsworth;;W0.57;N51.90;10;
2;ENG;Bedfordshire;Tingrith;;W0.54;N51.97;10;
2;ENG;Bedfordshire;Toddington;;W0.54;N51.94;10;
2;ENG;Bedfordshire;Tongwell;;W0.73;N52.06;10;
2;ENG;Bedfordshire;Top End;;W0.49;N52.24;10;
2;ENG;Bedfordshire;Totternhoe;;W0.57;N51.87;10;
2;ENG;Bedfordshire;Turvey;;W0.62;N52.15;10;
2;ENG;Bedfordshire;Two Mile Ash;;W0.82;N52.03;10;
2;ENG;Bedfordshire;Tyrells End;;W0.57;N51.98;10;
2;ENG;Bedfordshire;Tyringham;;W0.75;N52.11;10;
2;ENG;Bedfordshire;Up End;;W0.65;N52.09;10;
2;ENG;Bedfordshire;Upper Caldecote;;W0.30;N52.09;10;
2;ENG;Bedfordshire;Upper Dean;;W0.47;N52.29;10;
2;ENG;Bedfordshire;Upper Gravenhurst;;W0.38;N52.01;10;
2;ENG;Bedfordshire;Upper Shelton;;W0.55;N52.07;10;
2;ENG;Bedfordshire;Upper Staploe;;W0.33;N52.21;10;
2;ENG;Bedfordshire;Upper Stondon;;W0.34;N52.00;10;
2;ENG;Bedfordshire;Upper Sundon;;W0.48;N51.93;10;
2;ENG;Bedfordshire;Upper Weald;;W0.83;N52.02;10;
2;ENG;Bedfordshire;Upton End;;W0.37;N51.99;10;
2;ENG;Bedfordshire;Walnut Tree;;W0.70;N52.01;10;
2;ENG;Bedfordshire;Walton;;W0.70;N52.01;10;
2;ENG;Bedfordshire;Wandon End;;W0.35;N51.88;10;
2;ENG;Bedfordshire;Warden Street;;W0.36;N52.08;10;
2;ENG;Bedfordshire;Wardhedges;;W0.45;N52.00;10;
2;ENG;Bedfordshire;Warrington;;W0.69;N52.17;10;
2;ENG;Bedfordshire;Water Eaton;;W0.73;N51.97;10;
2;ENG;Bedfordshire;Water End;;W0.45;N52.02;10;
2;ENG;Bedfordshire;Water End;;W0.17;N52.10;10;
2;ENG;Bedfordshire;Water End;;W0.39;N52.11;10;
2;ENG;Bedfordshire;Wavendon;;W0.68;N52.02;10;
2;ENG;Bedfordshire;Wavendon Gate;;W0.68;N52.01;10;
2;ENG;Bedfordshire;West End;;W0.56;N52.16;10;
2;ENG;Bedfordshire;West End;;W0.40;N52.24;10;
2;ENG;Bedfordshire;Westcroft;;W0.80;N51.99;10;
2;ENG;Bedfordshire;Weston Underwood;;W0.74;N52.14;10;
2;ENG;Bedfordshire;Westoning;;W0.50;N51.97;10;
2;ENG;Bedfordshire;Wharley End;;W0.64;N52.06;10;
2;ENG;Bedfordshire;Whipsnade;;W0.54;N51.85;10;
