"Level";"Country";"County";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;ENG;Yorkshire;Abbeydale;;W1.52;N53.33;10;
2;ENG;Yorkshire;Abbeydale Park;;W1.53;N53.31;10;
2;ENG;Yorkshire;Abdy;;W1.35;N53.47;10;
2;ENG;Yorkshire;Aberford;;W1.34;N53.82;10;
2;ENG;Yorkshire;Acaster Malbis;;W1.11;N53.89;10;
2;ENG;Yorkshire;Acaster Selby;;W1.13;N53.86;10;
2;ENG;Yorkshire;Acklam;;W1.25;N54.54;10;
2;ENG;Yorkshire;Acklam;;W0.81;N54.03;10;
2;ENG;Yorkshire;Ackton;;W1.38;N53.68;10;
2;ENG;Yorkshire;Ackworth Moor Top;;W1.35;N53.63;10;
2;ENG;Yorkshire;Acomb;;W1.13;N53.94;10;
2;ENG;Yorkshire;Acre;;W2.10;N53.55;10;
2;ENG;Yorkshire;Addingham;;W1.89;N53.93;10;
2;ENG;Yorkshire;Addingham Moorside;;W1.89;N53.91;10;
2;ENG;Yorkshire;Adel;;W1.59;N53.84;10;
2;ENG;Yorkshire;Adlingfleet;;W0.72;N53.67;10;
2;ENG;Yorkshire;Adwalton;;W1.65;N53.74;10;
2;ENG;Yorkshire;Adwick le Street;;W1.20;N53.55;10;
2;ENG;Yorkshire;Adwick upon Dearne;;W1.29;N53.50;10;
2;ENG;Yorkshire;Agbrigg;;W1.48;N53.66;10;
2;ENG;Yorkshire;Agglethorpe;;W1.87;N54.27;10;
2;ENG;Yorkshire;Aike;;W0.41;N53.89;10;
2;ENG;Yorkshire;Aike Beck;;W0.42;N53.90;10;
2;ENG;Yorkshire;Ainderby Quernhow;;W1.48;N54.21;10;
2;ENG;Yorkshire;Ainderby Steeple;;W1.49;N54.32;10;
2;ENG;Yorkshire;Ainley Top;;W1.83;N53.66;10;
2;ENG;Yorkshire;Ainthorpe;;W0.92;N54.46;10;
2;ENG;Yorkshire;Aire;;W1.07;N53.70;10;
2;ENG;Yorkshire;Aire;;W1.30;N53.73;10;
2;ENG;Yorkshire;Aire and Calder Navigation;;W1.02;N53.65;10;
2;ENG;Yorkshire;Aire and Calder Navigation;;W1.24;N53.71;10;
2;ENG;Yorkshire;Aire View;;W2.01;N53.91;10;
2;ENG;Yorkshire;Airedale;;W1.31;N53.71;10;
2;ENG;Yorkshire;Airmyn;;W0.91;N53.71;10;
2;ENG;Yorkshire;Airton;;W2.15;N54.02;10;
2;ENG;Yorkshire;Airy Hill;;W0.62;N54.46;10;
2;ENG;Yorkshire;Aiskew;;W1.58;N54.28;10;
2;ENG;Yorkshire;Aislaby;;W0.81;N54.25;10;
2;ENG;Yorkshire;Aislaby;;W0.69;N54.46;10;
2;ENG;Yorkshire;Aldborough;;W1.38;N54.08;10;
2;ENG;Yorkshire;Aldbrough;;W0.11;N53.82;10;
2;ENG;Yorkshire;Aldbrough St John;;W1.69;N54.49;10;
2;ENG;Yorkshire;Aldfield;;W1.60;N54.11;10;
2;ENG;Yorkshire;Aldwark;;W1.29;N54.06;10;
2;ENG;Yorkshire;Aldwarke;;W1.33;N53.44;10;
2;ENG;Yorkshire;Allerston;;W0.66;N54.22;10;
2;ENG;Yorkshire;Allerthorpe;;W0.81;N53.91;10;
2;ENG;Yorkshire;Allerton;;W1.83;N53.80;10;
2;ENG;Yorkshire;Allerton Bywater;;W1.36;N53.73;10;
2;ENG;Yorkshire;Allerton Mauleverer;;W1.37;N54.01;10;
2;ENG;Yorkshire;Almholme;;W1.12;N53.56;10;
2;ENG;Yorkshire;Almondbury;;W1.75;N53.63;10;
2;ENG;Yorkshire;Alne;;W1.25;N54.07;10;
2;ENG;Yorkshire;Alne Station;;W1.23;N54.08;10;
2;ENG;Yorkshire;Alt;;W2.09;N53.52;10;
2;ENG;Yorkshire;Altofts;;W1.44;N53.70;10;
2;ENG;Yorkshire;Alverthorpe;;W1.53;N53.68;10;
2;ENG;Yorkshire;Alwoodley;;W1.54;N53.85;10;
2;ENG;Yorkshire;Alwoodley Gates;;W1.53;N53.85;10;
2;ENG;Yorkshire;Alwoodley Park;;W1.56;N53.85;10;
2;ENG;Yorkshire;Amblecote;;W2.16;N52.46;10;
2;ENG;Yorkshire;Ambler Thorn;;W1.86;N53.75;10;
2;ENG;Yorkshire;Amotherby;;W0.86;N54.14;10;
2;ENG;Yorkshire;Ampleforth;;W1.11;N54.19;10;
2;ENG;Yorkshire;Angram;;W1.20;N53.92;10;
2;ENG;Yorkshire;Angram;;W2.18;N54.38;10;
2;ENG;Yorkshire;Angram Reservoir;;W1.93;N54.17;10;
2;ENG;Yorkshire;Anlaby;;W0.43;N53.73;10;
2;ENG;Yorkshire;Anlaby Park;;W0.40;N53.73;10;
2;ENG;Yorkshire;Apedale Beck;;W1.98;N54.37;10;
2;ENG;Yorkshire;Apperley Bridge;;W1.71;N53.82;10;
2;ENG;Yorkshire;Appersett;;W2.23;N54.30;10;
2;ENG;Yorkshire;Appleton Roebuck;;W1.16;N53.87;10;
2;ENG;Yorkshire;Appleton Wiske;;W1.40;N54.43;10;
2;ENG;Yorkshire;Appleton-le-Moors;;W0.88;N54.27;10;
2;ENG;Yorkshire;Appleton-le-Street;;W0.88;N54.14;10;
2;ENG;Yorkshire;Appletreewick;;W1.92;N54.03;10;
2;ENG;Yorkshire;Arbourthorne;;W1.44;N53.36;10;
2;ENG;Yorkshire;Arckle Beck;;W2.04;N54.44;10;
2;ENG;Yorkshire;Ardsley;;W1.42;N53.54;10;
2;ENG;Yorkshire;Arkendale;;W1.42;N54.03;10;
