"Level";"Country";"County";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;ENG;Herefordshire;Berrington;;W2.63;N52.29;10;
2;ENG;Herefordshire;Berrington Green;;W2.63;N52.29;10;
2;ENG;Herefordshire;Hatfield;;W2.60;N52.22;10;
2;ENG;Herefordshire;Lea;;W2.50;N51.88;10;
2;ENG;Herefordshire;Marlow;;W2.89;N52.37;10;
2;ENG;Herefordshire;Ruxton;;W 02.6;51.96;10;
2;ENG;Herefordshire;Trumpet;;W2.51;N52.04;10;
2;ENG;Herefordshire;Walford;;W2.89;N52.34;10;
2;ENG;Herefordshire;Walford;;W2.61;N51.87;10;
