"Level";"Country";"County";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;ENG;Nottinghamshire;Clifton;;W1.19;N52.90;10;
2;ENG;Nottinghamshire;Clipston;;W1.06;N52.90;10;
2;ENG;Nottinghamshire;Clipstone;;W1.13;N53.16;10;
2;ENG;Nottinghamshire;Coates;;W0.77;N53.31;10;
2;ENG;Nottinghamshire;Coddington;;W0.76;N53.07;10;
2;ENG;Nottinghamshire;Collingham;;W0.76;N53.14;10;
2;ENG;Nottinghamshire;Colston Bassett;;W0.96;N52.89;10;
2;ENG;Nottinghamshire;Colwick;;W1.09;N52.95;10;
2;ENG;Nottinghamshire;Cossall;;W1.28;N52.97;10;
2;ENG;Nottinghamshire;Cossall Marsh;;W1.28;N52.97;10;
2;ENG;Nottinghamshire;Costhorpe;;W1.12;N53.36;10;
2;ENG;Nottinghamshire;Costock;;W1.15;N52.82;10;
2;ENG;Nottinghamshire;Cotgrave;;W1.04;N52.90;10;
2;ENG;Nottinghamshire;Cotham;;W0.82;N53.01;10;
2;ENG;Nottinghamshire;Cottam;;W0.78;N53.30;10;
2;ENG;Nottinghamshire;Cox Moor;;W1.23;N53.09;10;
2;ENG;Nottinghamshire;Cromwell;;W0.82;N53.14;10;
2;ENG;Nottinghamshire;Cropwell Bishop;;W0.99;N52.90;10;
2;ENG;Nottinghamshire;Cropwell Butler;;W0.98;N52.92;10;
2;ENG;Nottinghamshire;Cuckney;;W1.16;N53.23;10;
2;ENG;Nottinghamshire;Dalestorth;;W1.25;N53.13;10;
2;ENG;Nottinghamshire;Darlton;;W0.84;N53.24;10;
2;ENG;Nottinghamshire;Daybrook;;W1.15;N52.99;10;
2;ENG;Nottinghamshire;Devon;;W0.81;N52.95;10;
2;ENG;Nottinghamshire;Dove Green;;W1.31;N53.06;10;
2;ENG;Nottinghamshire;Dunham on Trent;;W0.78;N53.25;10;
2;ENG;Nottinghamshire;Dunkirk;;W1.18;N52.93;10;
2;ENG;Nottinghamshire;Dunsill;;W1.31;N53.14;10;
2;ENG;Nottinghamshire;Eakring;;W0.99;N53.15;10;
2;ENG;Nottinghamshire;East Bridgford;;W0.97;N52.98;10;
2;ENG;Nottinghamshire;East Drayton;;W0.84;N53.26;10;
2;ENG;Nottinghamshire;East Leake;;W1.18;N52.82;10;
2;ENG;Nottinghamshire;East Markham;;W0.89;N53.24;10;
2;ENG;Nottinghamshire;East Stoke;;W0.88;N53.03;10;
2;ENG;Nottinghamshire;Easthorpe;;W0.95;N53.07;10;
2;ENG;Nottinghamshire;Eastwood;;W1.31;N53.00;10;
2;ENG;Nottinghamshire;Eastwood Hall;;W1.31;N53.01;10;
2;ENG;Nottinghamshire;Eaton;;W0.93;N53.29;10;
2;ENG;Nottinghamshire;Edingley;;W1.01;N53.08;10;
2;ENG;Nottinghamshire;Edwalton;;W1.12;N52.90;10;
2;ENG;Nottinghamshire;Edwinstowe;;W1.07;N53.18;10;
2;ENG;Nottinghamshire;Egmanton;;W0.90;N53.20;10;
2;ENG;Nottinghamshire;Elkesley;;W0.98;N53.26;10;
2;ENG;Nottinghamshire;Elston;;W0.88;N53.02;10;
2;ENG;Nottinghamshire;Elton;;W0.87;N52.93;10;
2;ENG;Nottinghamshire;Epperstone;;W1.03;N53.02;10;
2;ENG;Nottinghamshire;Erewash;;W1.32;N53.01;10;
2;ENG;Nottinghamshire;Erewash Canal;;W1.27;N52.87;10;
2;ENG;Nottinghamshire;Everton;;W0.96;N53.41;10;
2;ENG;Nottinghamshire;Fackley;;W1.29;N53.14;10;
2;ENG;Nottinghamshire;Fairham Brook;;W1.16;N52.91;10;
2;ENG;Nottinghamshire;Farndon;;W0.85;N53.06;10;
2;ENG;Nottinghamshire;Farnsfield;;W1.04;N53.09;10;
2;ENG;Nottinghamshire;Fiskerton;;W0.91;N53.05;10;
2;ENG;Nottinghamshire;Flawborough;;W0.83;N52.97;10;
2;ENG;Nottinghamshire;Fledborough;;W0.78;N53.23;10;
2;ENG;Nottinghamshire;Flintham;;W0.89;N53.00;10;
2;ENG;Nottinghamshire;Forest Town;;W1.16;N53.15;10;
2;ENG;Nottinghamshire;Friezeland;;W1.30;N53.04;10;
2;ENG;Nottinghamshire;Gamston;;W1.10;N52.92;10;
2;ENG;Nottinghamshire;Gamston;;W0.95;N53.27;10;
2;ENG;Nottinghamshire;Gateford;;W1.14;N53.32;10;
2;ENG;Nottinghamshire;Gedling;;W1.09;N52.97;10;
2;ENG;Nottinghamshire;Gibsmere;;W0.94;N53.02;10;
2;ENG;Nottinghamshire;Giltbrook;;W1.28;N53.00;10;
2;ENG;Nottinghamshire;Girton;;W0.77;N53.18;10;
2;ENG;Nottinghamshire;Gonalston;;W1.00;N53.01;10;
2;ENG;Nottinghamshire;Gorsethorpe;;W1.11;N53.17;10;
2;ENG;Nottinghamshire;Gotham;;W1.21;N52.86;10;
2;ENG;Nottinghamshire;Goverton;;W0.95;N53.04;10;
2;ENG;Nottinghamshire;Granby;;W0.88;N52.91;10;
2;ENG;Nottinghamshire;Grantham Canal;;W0.98;N52.86;10;
2;ENG;Nottinghamshire;Grassthorpe;;W0.81;N53.19;10;
2;ENG;Nottinghamshire;Greasley;;W1.27;N53.01;10;
2;ENG;Nottinghamshire;Greet;;W0.93;N53.07;10;
2;ENG;Nottinghamshire;Gringley on the Hill;;W0.90;N53.40;10;
2;ENG;Nottinghamshire;Grove;;W0.90;N53.30;10;
2;ENG;Nottinghamshire;Gunthorpe;;W0.98;N52.98;10;
2;ENG;Nottinghamshire;Halam;;W1.00;N53.07;10;
2;ENG;Nottinghamshire;Halloughton;;W0.98;N53.05;10;
2;ENG;Nottinghamshire;Harby;;W0.69;N53.22;10;
2;ENG;Nottinghamshire;Hardwick Village;;W1.05;N53.26;10;
2;ENG;Nottinghamshire;Harlequin;;W1.03;N52.94;10;
2;ENG;Nottinghamshire;Harwell;;W0.97;N53.41;10;
2;ENG;Nottinghamshire;Harworth;;W1.08;N53.41;10;
2;ENG;Nottinghamshire;Haughton;;W0.99;N53.24;10;
2;ENG;Nottinghamshire;Hawksworth;;W0.88;N52.97;10;
2;ENG;Nottinghamshire;Hawton;;W0.83;N53.05;10;
2;ENG;Nottinghamshire;Hayton;;W0.91;N53.34;10;
2;ENG;Nottinghamshire;Haywood Oaks;;W1.10;N53.08;10;
2;ENG;Nottinghamshire;Hazelgrove;;W1.21;N53.02;10;
2;ENG;Nottinghamshire;Headon;;W0.89;N53.28;10;
2;ENG;Nottinghamshire;Heckdyke;;W0.81;N53.45;10;
2;ENG;Nottinghamshire;Hempshill Vale;;W1.22;N52.99;10;
2;ENG;Nottinghamshire;Hickling;;W0.97;N52.85;10;
2;ENG;Nottinghamshire;Hickling Pastures;;W1.02;N52.84;10;
2;ENG;Nottinghamshire;High Marnham;;W0.80;N53.22;10;
2;ENG;Nottinghamshire;Highbury Vale;;W1.19;N52.99;10;
2;ENG;Nottinghamshire;Hill Top;;W1.30;N53.00;10;
2;ENG;Nottinghamshire;Hockerton;;W0.94;N53.09;10;
2;ENG;Nottinghamshire;Hodsock;;W1.08;N53.35;10;
2;ENG;Nottinghamshire;Holbeck;;W1.19;N53.25;10;
2;ENG;Nottinghamshire;Holbeck Woodhouse;;W1.19;N53.25;10;
2;ENG;Nottinghamshire;Hollies;;W0.77;N53.05;10;
2;ENG;Nottinghamshire;Holme;;W0.80;N53.12;10;
2;ENG;Nottinghamshire;Holme Lane;;W1.07;N52.92;10;
2;ENG;Nottinghamshire;Holme Pierrepont;;W1.07;N52.94;10;
2;ENG;Nottinghamshire;Hoveringham;;W0.97;N53.00;10;
2;ENG;Nottinghamshire;Hucknall;;W1.21;N53.03;10;
2;ENG;Nottinghamshire;Huthwaite;;W1.31;N53.12;10;
2;ENG;Nottinghamshire;Idle;;W0.93;N53.30;10;
2;ENG;Nottinghamshire;Kelham;;W0.85;N53.08;10;
2;ENG;Nottinghamshire;Kersall;;W0.93;N53.15;10;
2;ENG;Nottinghamshire;Keyworth;;W1.09;N52.86;10;
2;ENG;Nottinghamshire;Kilton;;W1.11;N53.30;10;
2;ENG;Nottinghamshire;Kilvington;;W0.81;N52.96;10;
2;ENG;Nottinghamshire;Kimberley;;W1.27;N52.99;10;
2;ENG;Nottinghamshire;Kingston on Soar;;W1.25;N52.83;10;
2;ENG;Nottinghamshire;Kinoulton;;W1.00;N52.86;10;
